,name,callsign,frequency,boundary,upper_fl,lower_fl
272,SOUTHEND CTA 6,SOUTHEND,130.780,N51.45.30.00 E000.50.26.00/N51.45.51.00 E000.55.10.00/N051.45.51.0 E000.55.10.0/N051.45.42.38 E000.55.29.07/N051.45.33.56 E000.55.47.89/N051.45.24.53 E000.56.6.46/N051.45.15.3 E000.56.24.77/N051.45.5.87 E000.56.42.81/N051.44.56.25 E000.57.0.59/N051.44.46.44 E000.57.18.09/N051.44.36.44 E000.57.35.31/N051.44.26.25 E000.57.52.24/N051.44.15.88 E000.58.8.88/N051.44.5.33 E000.58.25.23/N051.43.54.6 E000.58.41.27/N051.43.43.7 E000.58.57.01/N051.43.32.63 E000.59.12.44/N051.43.21.4 E000.59.27.55/N051.43.10.0 E000.59.42.35/N051.42.58.45 E000.59.56.81/N051.42.46.74 E001.00.10.95/N051.42.34.87 E001.00.24.76/N051.42.22.86 E001.00.38.23/N051.42.10.7 E001.00.51.35/N051.41.58.41 E001.01.4.14/N051.41.45.97 E001.01.16.57/N051.41.33.41 E001.01.28.65/N051.41.20.71 E001.01.40.37/N051.41.7.89 E001.01.51.73/N051.40.54.94 E001.02.2.73/N051.40.41.88 E001.02.13.36/N051.40.28.7 E001.02.23.63/N051.40.15.42 E001.02.33.52/N051.40.2.03 E001.02.43.03/N051.39.48.54 E001.02.52.16/N051.39.34.95 E001.03.0.92/N051.39.21.26 E001.03.9.29/N051.39.7.49 E001.03.17.27/N051.38.53.64 E001.03.24.86/N051.38.39.7 E001.03.32.06/N051.38.25.69 E001.03.38.87/N051.38.11.6 E001.03.45.29/N051.37.57.45 E001.03.51.3/N051.37.43.23 E001.03.56.92/N051.37.28.96 E001.04.2.14/N051.37.14.63 E001.04.6.96/N051.37.0.25 E001.04.11.37/N51.36.53.00 E001.04.14.00/N51.35.35.00 E001.01.17.00/N051.35.35.0 E001.01.17.0/N051.35.22.48 E001.01.18.66/N051.35.9.95 E001.01.19.97/N051.34.57.41 E001.01.20.92/N051.34.44.85 E001.01.21.52/N051.34.32.3 E001.01.21.78/N051.34.19.74 E001.01.21.68/N051.34.7.18 E001.01.21.23/N051.33.54.63 E001.01.20.42/N051.33.42.1 E001.01.19.27/N051.33.29.57 E001.01.17.76/N051.33.17.07 E001.01.15.91/N051.33.4.58 E001.01.13.7/N051.32.52.13 E001.01.11.15/N051.32.39.7 E001.01.8.25/N051.32.27.31 E001.01.5.0/N051.32.14.95 E001.01.1.41/N051.32.2.63 E001.00.57.47/N051.31.50.36 E001.00.53.19/N051.31.38.14 E001.00.48.57/N051.31.25.97 E001.00.43.6/N051.31.13.85 E001.00.38.3/N051.31.1.8 E001.00.32.66/N051.30.49.8 E001.00.26.68/N051.30.37.88 E001.00.20.37/N051.30.26.02 E001.00.13.73/N051.30.14.24 E001.00.6.76/N051.30.2.54 E000.59.59.46/N051.29.50.92 E000.59.51.84/N051.29.39.38 E000.59.43.89/N051.29.27.93 E000.59.35.62/N051.29.16.57 E000.59.27.04/N051.29.5.31 E000.59.18.14/N051.28.54.14 E000.59.8.93/N051.28.43.08 E000.58.59.41/N051.28.32.12 E000.58.49.58/N051.28.21.28 E000.58.39.45/N051.28.10.54 E000.58.29.02/N051.27.59.92 E000.58.18.29/N051.27.49.41 E000.58.7.27/N051.27.39.03 E000.57.55.96/N051.27.28.77 E000.57.44.36/N051.27.18.64 E000.57.32.47/N051.27.8.64 E000.57.20.31/N051.26.58.78 E000.57.7.87/N051.26.49.05 E000.56.55.16/N051.26.39.46 E000.56.42.18/N051.26.30.01 E000.56.28.94/N051.26.20.71 E000.56.15.44/N051.26.11.56 E000.56.1.68/N051.26.2.56 E000.55.47.67/N051.25.53.71 E000.55.33.41/N051.25.45.02 E000.55.18.91/N051.25.36.49 E000.55.4.17/N051.25.28.12 E000.54.49.19/N051.25.19.91 E000.54.33.98/N051.25.11.87 E000.54.18.55/N051.25.4.0 E000.54.2.9/N051.24.56.3 E000.53.47.03/N051.24.48.77 E000.53.30.96/N051.24.41.42 E000.53.14.67/N051.24.34.25 E000.52.58.19/N051.24.27.26 E000.52.41.5/N051.24.20.45 E000.52.24.63/N051.24.13.82 E000.52.7.57/N051.24.7.39 E000.51.50.33/N051.24.1.14 E000.51.32.92/N051.23.55.08 E000.51.15.33/N051.23.49.21 E000.50.57.58/N051.23.43.54 E000.50.39.67/N051.23.38.06 E000.50.21.6/N051.23.32.78 E000.50.3.39/N051.23.27.7 E000.49.45.03/N051.23.22.82 E000.49.26.54/N051.23.18.14 E000.49.7.91/N051.23.13.66 E000.48.49.15/N051.23.9.39 E000.48.30.28/N051.23.5.33 E000.48.11.29/N051.23.1.47 E000.47.52.19/N051.22.57.82 E000.47.32.98/N051.22.54.38 E000.47.13.68/N051.22.51.15 E000.46.54.29/N051.22.48.13 E000.46.34.81/N051.22.45.32 E000.46.15.24/N051.22.42.73 E000.45.55.61/N051.22.40.35 E000.45.35.9/N051.22.38.19 E000.45.16.14/N051.22.36.24 E000.44.56.31/N051.22.34.5 E000.44.36.44/N051.22.32.99 E000.44.16.52/N051.22.31.69 E000.43.56.56/N051.22.30.6 E000.43.36.57/N051.22.29.74 E000.43.16.55/N051.22.29.09 E000.42.56.51/N051.22.28.66 E000.42.36.45/N051.22.28.45 E000.42.16.39/N051.22.28.46 E000.41.56.32/N051.22.28.68 E000.41.36.26/N051.22.29.13 E000.41.16.2/N051.22.29.79 E000.40.56.16/N051.22.30.67 E000.40.36.15/N051.22.31.76 E000.40.16.16/N051.22.33.08 E000.39.56.2/N051.22.34.61 E000.39.36.28/N051.22.36.36 E000.39.16.41/N051.22.38.32 E000.38.56.59/N051.22.40.5 E000.38.36.83/N051.22.42.89 E000.38.17.13/N051.22.45.5 E000.37.57.49/N051.22.48.32 E000.37.37.94/N051.22.51.35 E000.37.18.46/N051.22.54.59 E000.36.59.07/N051.22.58.05 E000.36.39.78/N051.23.1.71 E000.36.20.58/N051.23.5.58 E000.36.1.49/N051.23.9.66 E000.35.42.5/N051.23.13.94 E000.35.23.64/N051.23.18.43 E000.35.4.89/N051.23.23.13 E000.34.46.27/N051.23.28.02 E000.34.27.78/N051.23.33.11 E000.34.9.43/N051.23.38.41 E000.33.51.23/N051.23.43.9 E000.33.33.17/N051.23.49.58 E000.33.15.27/N051.23.55.46 E000.32.57.53/N051.24.1.53 E000.32.39.96/N051.24.7.8 E000.32.22.55/N051.24.14.25 E000.32.5.32/N051.24.20.88 E000.31.48.28/N051.24.27.7 E000.31.31.42/N051.24.34.71 E000.31.14.75/N051.24.41.89 E000.30.58.27/N051.24.49.25 E000.30.42.0/N051.24.56.79 E000.30.25.94/N051.25.4.5 E000.30.10.08/N051.25.12.38 E000.29.54.45/N051.25.20.43 E000.29.39.03/N051.25.28.65 E000.29.23.84/N051.25.37.03 E000.29.8.88/N051.25.45.57 E000.28.54.15/N051.25.54.28 E000.28.39.67/N051.26.3.13 E000.28.25.42/N051.26.12.15 E000.28.11.43/N051.26.21.31 E000.27.57.68/N051.26.30.62 E000.27.44.2/N051.26.40.07 E000.27.30.97/N051.26.49.67 E000.27.18.01/N051.26.59.41 E000.27.5.32/N051.27.9.28 E000.26.52.9/N051.27.19.29 E000.26.40.75/N051.27.29.43 E000.26.28.89/N051.27.39.7 E000.26.17.31/N051.27.50.09 E000.26.6.01/N051.28.0.6 E000.25.55.01/N051.28.11.23 E000.25.44.3/N051.28.21.97 E000.25.33.89/N051.28.32.83 E000.25.23.78/N051.28.43.79 E000.25.13.97/N051.28.54.86 E000.25.4.47/N051.29.6.03 E000.24.55.28/N051.29.17.3 E000.24.46.4/N051.29.28.66 E000.24.37.84/N051.29.40.12 E000.24.29.59/N051.29.51.66 E000.24.21.66/N051.30.3.29 E000.24.14.06/N051.30.15.0 E000.24.6.78/N051.30.26.78 E000.23.59.83/N051.30.38.64 E000.23.53.21/N051.30.50.57 E000.23.46.93/N051.31.2.57 E000.23.40.97/N051.31.14.63 E000.23.35.35/N051.31.26.75 E000.23.30.07/N051.31.38.92 E000.23.25.13/N051.31.51.15 E000.23.20.52/N051.32.3.42 E000.23.16.27/N051.32.15.74 E000.23.12.35/N051.32.28.1 E000.23.8.78/N051.32.40.5 E000.23.5.55/N051.32.52.93 E000.23.2.67/N051.33.5.39 E000.23.0.14/N051.33.17.87 E000.22.57.96/N051.33.30.38 E000.22.56.13/N051.33.42.9 E000.22.54.65/N051.33.55.44 E000.22.53.52/N051.34.7.99 E000.22.52.73/N051.34.20.55 E000.22.52.31/N051.34.33.11 E000.22.52.23/N051.34.45.66 E000.22.52.5/N051.34.58.22 E000.22.53.13/N051.35.10.76 E000.22.54.11/N051.35.23.29 E000.22.55.44/N051.35.35.81 E000.22.57.12/N051.35.48.3 E000.22.59.15/N051.36.0.77 E000.23.1.53/N051.36.13.21 E000.23.4.26/N051.36.25.62 E000.23.7.34/N051.36.38.0 E000.23.10.77/N051.36.50.34 E000.23.14.54/N051.37.2.63 E000.23.18.67/N051.37.14.88 E000.23.23.13/N051.37.27.07 E000.23.27.94/N051.37.39.22 E000.23.33.09/N051.37.51.3 E000.23.38.58/N051.38.3.32 E000.23.44.41/N051.38.15.28 E000.23.50.58/N051.38.27.17 E000.23.57.08/N051.38.38.99 E000.24.3.92/N051.38.50.73 E000.24.11.08/N051.39.2.39 E000.24.18.58/N051.39.13.96 E000.24.26.4/N051.39.25.45 E000.24.34.55/N051.39.36.85 E000.24.43.02/N051.39.48.16 E000.24.51.81/N051.39.59.37 E000.25.0.92/N051.40.10.48 E000.25.10.34/N051.40.21.48 E000.25.20.08/N051.40.32.38 E000.25.30.12/N051.40.43.16 E000.25.40.47/N051.40.53.83 E000.25.51.12/N051.41.4.39 E000.26.2.07/N051.41.14.82 E000.26.13.31/N051.41.25.13 E000.26.24.85/N051.41.35.31 E000.26.36.68/N051.41.45.36 E000.26.48.79/N051.41.55.28 E000.27.1.19/N051.42.5.06 E000.27.13.86/N051.42.14.71 E000.27.26.81/N051.42.24.21 E000.27.40.03/N051.42.33.56 E000.27.53.52/N051.42.42.77 E000.28.7.26/N051.42.51.82 E000.28.21.27/N051.43.0.73 E000.28.35.53/N051.43.9.47 E000.28.50.04/N051.43.18.06 E000.29.4.79/N051.43.26.49 E000.29.19.78/N051.43.34.75 E000.29.35.01/N051.43.42.84 E000.29.50.48/N051.43.50.77 E000.30.6.16/N051.43.58.52 E000.30.22.07/N051.44.6.1 E000.30.38.2/N051.44.13.5 E000.30.54.54/N051.44.20.72 E000.31.11.09/N051.44.27.76 E000.31.27.84/N051.44.34.62 E000.31.44.78/N051.44.41.3 E000.32.1.92/N051.44.47.78 E000.32.19.24/N051.44.54.08 E000.32.36.74/N051.45.0.19 E000.32.54.42/N051.45.6.1 E000.33.12.28/N051.45.11.82 E000.33.30.29/N051.45.17.34 E000.33.48.46/N051.45.22.66 E000.34.6.79/N051.45.27.78 E000.34.25.27/N051.45.32.7 E000.34.43.89/N051.45.37.42 E000.35.2.64/N051.45.41.93 E000.35.21.53/N051.45.46.24 E000.35.40.54/N051.45.50.34 E000.35.59.67/N051.45.54.23 E000.36.18.91/N051.45.57.91 E000.36.38.26/N051.46.1.38 E000.36.57.71/N051.46.4.63 E000.37.17.26/N051.46.7.68 E000.37.36.9/N051.46.10.51 E000.37.56.62/N051.46.13.12 E000.38.16.42/N051.46.15.52 E000.38.36.29/N051.46.17.7 E000.38.56.22/N051.46.19.67 E000.39.16.21/N051.46.21.42 E000.39.36.26/N051.46.22.95 E000.39.56.35/N051.46.24.26 E000.40.16.48/N051.46.25.35 E000.40.36.65/N051.46.26.23 E000.40.56.84/N051.46.26.88 E000.41.17.06/N051.46.27.31 E000.41.37.29/N051.46.27.53 E000.41.57.53/N051.46.27.52 E000.42.17.77/N051.46.27.29 E000.42.38.01/N051.46.26.84 E000.42.58.24/N051.46.26.18 E000.43.18.46/N051.46.25.29 E000.43.38.65/N051.46.24.18 E000.43.58.82/N051.46.22.86 E000.44.18.94/N051.46.21.31 E000.44.39.03/N051.46.19.55 E000.44.59.08/N051.46.17.57 E000.45.19.07/N051.46.15.37 E000.45.38.99/N051.46.12.96 E000.45.58.86/N051.46.10.33 E000.46.18.65/N051.46.7.49 E000.46.38.37/N051.46.4.43 E000.46.58.0/N051.46.1.16 E000.47.17.54/N051.45.57.68 E000.47.36.99/N051.45.53.98 E000.47.56.33/N051.45.50.08 E000.48.15.57/N051.45.45.97 E000.48.34.69/N051.45.41.65 E000.48.53.69/N051.45.37.12 E000.49.12.57/N051.45.32.39 E000.49.31.32/N051.45.27.46 E000.49.49.93/N051.45.22.32 E000.50.8.39/N051.45.16.99 E000.50.26.71/N051.45.11.45 E000.50.44.87/N051.45.5.72 E000.51.2.88/N051.44.59.8 E000.51.20.72/N051.44.53.68 E000.51.38.39/N51.44.46.00 E000.51.58.00/N51.44.40.00 E000.50.36.00/N51.45.30.00 E000.50.26.00,000,000
273,SOUTHEND CTA 7,SOUTHEND,130.780,N51.27.57.00 E000.27.21.00/N51.24.46.00 E000.32.02.00/N51.25.28.00 E000.39.56.00/N51.30.00.00 E000.50.00.00/N51.21.20.00 E000.50.00.00/N51.20.46.00 E000.33.38.00/N51.27.57.00 E000.27.21.00,000,000
274,SOUTHEND CTA 8,SOUTHEND,130.780,N51.28.29.00 E000.50.00.00/N51.25.55.00 E000.56.25.00/N51.21.24.00 E000.51.44.00/N51.21.20.00 E000.50.00.00/N51.28.29.00 E000.50.00.00,000,000
275,SOUTHEND CTA 9,SOUTHEND,130.780,N51.45.06.00 E000.45.14.00/N51.47.16.00 E000.50.05.00/N51.45.30.00 E000.50.26.00/N51.45.06.00 E000.45.14.00,000,000
276,SOUTHEND CTA 10,SOUTHEND,130.780,N51.47.16.00 E000.50.05.00/N51.50.32.00 E000.59.22.00/N51.51.58.00 E001.14.50.00/N51.49.21.00 E001.20.14.00/N51.42.12.00 E001.21.27.00/N51.38.36.00 E001.17.44.00/N51.37.51.00 E001.06.27.00/N51.36.53.00 E001.04.14.00/N051.36.53.0 E001.04.14.0/N051.37.7.41 E001.04.9.79/N051.37.21.77 E001.04.5.18/N051.37.36.08 E001.04.0.16/N051.37.50.33 E001.03.54.74/N051.38.4.52 E001.03.48.93/N051.38.18.65 E001.03.42.71/N051.38.32.7 E001.03.36.1/N051.38.46.68 E001.03.29.09/N051.39.0.59 E001.03.21.7/N051.39.14.41 E001.03.13.91/N051.39.28.14 E001.03.5.73/N051.39.41.78 E001.02.57.17/N051.39.55.33 E001.02.48.22/N051.40.8.78 E001.02.38.9/N051.40.22.12 E001.02.29.2/N051.40.35.36 E001.02.19.12/N051.40.48.49 E001.02.8.67/N051.41.1.5 E001.01.57.85/N051.41.14.39 E001.01.46.67/N051.41.27.15 E001.01.35.12/N051.41.39.79 E001.01.23.22/N051.41.52.3 E001.01.10.96/N051.42.4.67 E001.00.58.35/N051.42.16.91 E001.00.45.39/N051.42.29.0 E001.00.32.09/N051.42.40.94 E001.00.18.45/N051.42.52.73 E001.00.4.47/N051.43.4.37 E000.59.50.17/N051.43.15.86 E000.59.35.53/N051.43.27.18 E000.59.20.57/N051.43.38.34 E000.59.5.3/N051.43.49.33 E000.58.49.71/N051.44.0.14 E000.58.33.81/N051.44.10.79 E000.58.17.61/N051.44.21.25 E000.58.1.11/N051.44.31.54 E000.57.44.32/N051.44.41.64 E000.57.27.24/N051.44.51.55 E000.57.9.87/N051.45.1.28 E000.56.52.23/N051.45.10.81 E000.56.34.31/N051.45.20.14 E000.56.16.13/N051.45.29.27 E000.55.57.69/N051.45.38.21 E000.55.38.98/N051.45.46.93 E000.55.20.03/N51.45.51.00 E000.55.10.00/N51.45.30.00 E000.50.26.00/N51.47.16.00 E000.50.05.00,000,000
277,SOUTHERN CTA,LONDON ACC,118.480,N52.34.12.00 E001.54.10.00/N52.28.42.00 E002.34.14.00/N52.28.19.00 E002.46.44.00/N51.30.00.00 E002.00.00.00/N51.07.00.00 E002.00.00.00/N51.00.00.00 E001.28.00.00/N50.40.00.00 E001.28.00.00/N50.00.00.00 W000.15.00.00/N50.00.00.00 W002.00.00.00/N49.57.38.00 W002.14.20.00/N49.54.58.00 W002.30.11.00/N50.17.45.00 W002.27.25.00/N50.31.46.00 W002.20.18.00/N50.37.12.00 W002.17.31.00/N50.39.49.00 W002.30.58.00/N50.44.59.00 W002.31.07.00/N50.49.47.00 W002.33.17.00/N51.01.23.00 W001.27.11.00/N51.16.17.00 W001.20.57.00/N51.17.26.00 W001.28.43.00/N51.18.37.00 W001.28.13.00/N51.26.24.00 W001.29.33.00/N51.26.19.00 W001.28.50.00/N51.36.07.00 W001.25.47.00/N51.34.23.00 W001.11.38.00/N51.44.20.00 W001.00.41.00/N51.57.45.00 W001.11.26.00/N52.04.21.00 W000.37.12.00/N52.03.16.00 W000.34.41.00/N52.11.26.00 W000.22.20.00/N52.26.32.00 W000.37.02.00/N52.25.11.00 E001.28.17.00/N52.34.12.00 E001.54.10.00,000,000
278,STRANGFORD CTA 1,SCOTTISH ACC,123.775,N54.35.42.00 W005.14.44.00/N54.32.30.00 W005.10.46.00/N54.22.09.00 W004.45.01.00/N54.16.45.00 W004.51.25.00/N54.08.05.00 W004.40.53.00/N54.25.34.00 W005.23.20.00/N54.35.42.00 W005.14.44.00,000,000
279,STRANGFORD CTA 2,SCOTTISH ACC,123.775,N54.44.49.00 W005.26.08.00/N54.31.18.00 W005.37.34.00/N54.25.34.00 W005.23.20.00/N54.35.42.00 W005.14.44.00/N54.44.49.00 W005.26.08.00,000,000
280,STRANGFORD CTA 3,SCOTTISH ACC,123.775,N54.57.15.00 W005.15.30.00/N54.11.00.00 W005.54.28.00/N54.26.34.00 W006.10.18.00/N054.26.34.0 W006.10.18.0/N054.26.32.51 W006.10.41.17/N054.26.31.25 W006.11.4.38/N054.26.30.23 W006.11.27.63/N054.26.29.44 W006.11.50.9/N054.26.28.89 W006.12.14.2/N054.26.28.58 W006.12.37.5/N054.26.28.5 W006.13.0.81/N054.26.28.65 W006.13.24.12/N054.26.29.05 W006.13.47.42/N054.26.29.67 W006.14.10.71/N054.26.30.54 W006.14.33.98/N054.26.31.64 W006.14.57.21/N054.26.32.97 W006.15.20.41/N054.26.34.54 W006.15.43.57/N054.26.36.34 W006.16.6.68/N054.26.38.38 W006.16.29.73/N054.26.40.65 W006.16.52.71/N054.26.43.15 W006.17.15.63/N054.26.45.88 W006.17.38.46/N054.26.48.84 W006.18.1.22/N054.26.52.04 W006.18.23.88/N054.26.55.46 W006.18.46.44/N054.26.59.11 W006.19.8.9/N054.27.2.99 W006.19.31.25/N054.27.7.09 W006.19.53.48/N054.27.11.41 W006.20.15.59/N054.27.15.96 W006.20.37.56/N054.27.20.73 W006.20.59.39/N054.27.25.73 W006.21.21.08/N054.27.30.94 W006.21.42.62/N054.27.36.36 W006.22.4.0/N054.27.42.01 W006.22.25.22/N054.27.47.86 W006.22.46.26/N54.27.55.00 W006.23.10.00/N54.39.52.00 W006.22.24.00/N54.39.40.00 W006.13.48.00/N54.44.26.00 W006.11.14.00/N54.40.29.00 W005.49.29.00/N54.53.46.00 W005.38.10.00/N54.54.18.00 W005.30.00.00/N54.57.15.00 W005.15.30.00,000,000
281,STRANGFORD CTA 4,SCOTTISH ACC,123.775,N54.22.14.00 W005.45.09.00/N54.16.30.00 W005.30.58.00/N54.06.36.00 W005.39.13.00/N54.11.00.00 W005.54.28.00/N54.22.14.00 W005.45.09.00,000,000
282,STRANGFORD CTA 5,SCOTTISH ACC,123.775,N54.16.30.00 W005.30.58.00/N54.04.05.00 W005.00.40.00/N54.02.02.00 W005.05.43.00/N54.06.36.00 W005.39.13.00/N54.16.30.00 W005.30.58.00,000,000
283,STRANGFORD CTA 6,SCOTTISH ACC,123.775,N54.31.18.00 W005.37.34.00/N54.25.34.00 W005.23.20.00/N54.08.05.00 W004.40.53.00/N53.59.56.00 W004.50.43.00/N54.16.30.00 W005.30.58.00/N54.22.14.00 W005.45.09.00/N54.31.18.00 W005.37.34.00,000,000
284,STRANGFORD CTA 7,SCOTTISH ACC,123.775,N54.22.09.00 W004.45.01.00/N54.16.27.00 W004.31.00.00/N54.08.05.00 W004.40.53.00/N54.16.45.00 W004.51.25.00/N54.22.09.00 W004.45.01.00,000,000
285,STRANGFORD CTA 8,SCOTTISH ACC,123.775,N54.09.15.00 W005.48.23.00/N54.06.36.00 W005.39.13.00/N54.05.14.00 W005.29.01.00/N53.56.17.00 W005.36.27.00/N54.00.08.00 W005.55.52.00/N54.09.15.00 W005.48.23.00,000,000
286,STRANGFORD CTA 9,SCOTTISH ACC,123.775,N54.17.44.00 W006.23.49.00/N54.17.11.00 W006.00.44.00/N54.11.00.00 W005.54.28.00/N54.09.15.00 W005.48.23.00/N54.00.08.00 W005.55.52.00/N54.05.43.00 W006.24.35.00/N54.17.44.00 W006.23.49.00,000,000
287,STRANGFORD CTA 10,SCOTTISH ACC,123.775,N54.27.55.00 W006.23.10.00/N054.27.55.0 W006.23.10.0/N054.27.48.9 W006.22.49.16/N054.27.43.02 W006.22.28.15/N054.27.37.34 W006.22.6.96/N054.27.31.89 W006.21.45.61/N054.27.26.65 W006.21.24.1/N054.27.21.62 W006.21.2.43/N054.27.16.82 W006.20.40.63/N054.27.12.24 W006.20.18.68/N054.27.7.88 W006.19.56.6/N054.27.3.75 W006.19.34.39/N054.26.59.84 W006.19.12.06/N054.26.56.16 W006.18.49.63/N054.26.52.71 W006.18.27.08/N054.26.49.48 W006.18.4.44/N054.26.46.48 W006.17.41.71/N054.26.43.72 W006.17.18.88/N054.26.41.18 W006.16.55.99/N054.26.38.88 W006.16.33.02/N054.26.36.81 W006.16.9.98/N054.26.34.98 W006.15.46.89/N054.26.33.37 W006.15.23.74/N054.26.32.01 W006.15.0.55/N054.26.30.87 W006.14.37.33/N054.26.29.98 W006.14.14.07/N054.26.29.31 W006.13.50.79/N054.26.28.89 W006.13.27.5/N054.26.28.7 W006.13.4.2/N054.26.28.74 W006.12.40.89/N054.26.29.02 W006.12.17.59/N054.26.29.54 W006.11.54.3/N054.26.30.29 W006.11.31.03/N054.26.31.28 W006.11.7.79/N054.26.32.5 W006.10.44.57/N54.26.34.00 W006.10.18.00/N54.17.11.00 W006.00.44.00/N54.17.44.00 W006.23.49.00/N54.27.55.00 W006.23.10.00,000,000
288,STRANGFORD CTA 11,SCOTTISH ACC,123.775,N54.50.40.00 W005.01.33.00/N54.31.38.00 W005.08.35.00/N54.32.30.00 W005.10.46.00/N54.39.12.00 W005.19.06.00/N54.50.40.00 W005.01.33.00,000,000
289,STRANGFORD CTA 12,SCOTTISH ACC,123.775,N55.12.14.00 W005.02.34.00/N55.10.02.00 W004.45.01.00/N55.02.51.00 W004.51.18.00/N54.51.20.00 W005.01.18.00/N54.50.40.00 W005.01.33.00/N54.39.12.00 W005.19.06.00/N54.44.49.00 W005.26.08.00/N54.57.15.00 W005.15.30.00/N55.12.14.00 W005.02.34.00,000,000
290,STRANGFORD CTA 13,SCOTTISH ACC,123.775,N55.10.02.00 W004.45.01.00/N55.08.06.00 W004.30.02.00/N55.02.51.00 W004.51.18.00/N55.10.02.00 W004.45.01.00,000,000
291,STRUMBLE CTA 1,LONDON ACC,129.380,N52.44.18.00 W005.30.00.00/N52.04.01.00 W004.56.52.00/N51.55.17.00 W003.57.58.00/N51.44.12.00 W004.02.23.00/N51.52.54.00 W005.14.13.00/N51.53.41.00 W005.33.38.00/N51.52.34.00 W006.04.31.00/N51.51.44.00 W006.24.43.00/N52.20.00.00 W005.30.00.00/N52.44.18.00 W005.30.00.00,000,000
292,STRUMBLE CTA 2,LONDON ACC,129.380,N51.55.17.00 W003.57.58.00/N51.54.01.00 W003.49.44.00/N51.43.09.00 W003.54.06.00/N51.44.12.00 W004.02.23.00/N51.55.17.00 W003.57.58.00,000,000
293,STRUMBLE CTA 3,LONDON ACC,129.380,N51.54.01.00 W003.49.44.00/N51.52.11.00 W003.37.09.00/N51.41.31.00 W003.41.29.00/N51.43.09.00 W003.54.06.00/N51.54.01.00 W003.49.44.00,000,000
294,STRUMBLE CTA 4,LONDON ACC,129.380,N51.52.11.00 W003.37.09.00/N51.51.30.00 W003.31.51.00/N51.50.56.00 W003.22.07.00/N51.49.54.00 W003.23.23.00/N51.43.55.00 W003.23.48.00/N51.39.46.00 W003.24.32.00/N51.40.37.00 W003.34.29.00/N51.41.31.00 W003.41.29.00/N51.52.11.00 W003.37.09.00,000,000
295,TAY CTA 1,SUMBURGH,123.155,N56.21.46.00 W003.44.25.00/N56.15.55.00 W003.29.23.00/N56.14.00.00 W003.32.59.00/N56.14.00.00 W004.09.26.00/N56.20.00.00 W003.47.46.00/N56.21.46.00 W003.44.25.00,000,000
296,TAY CTA 2,SCOTTISH ACC,124.500,N56.29.48.00 W003.29.00.00/N56.26.33.00 W003.22.07.00/N56.23.41.00 W003.14.45.00/N56.22.19.00 W003.17.21.00/N56.15.55.00 W003.29.23.00/N56.21.46.00 W003.44.25.00/N56.29.48.00 W003.29.00.00,000,000
297,TAY CTA 3,SCOTTISH ACC,124.500,N56.12.41.00 W003.19.43.00/N56.11.18.00 W003.01.59.00/N56.07.00.00 W003.03.04.00/N56.07.00.00 W003.21.07.00/N56.12.41.00 W003.19.43.00,000,000
298,TAY CTA 4,SCOTTISH ACC,124.500,N56.23.41.00 W003.14.45.00/N56.22.28.00 W002.59.09.00/N56.11.18.00 W003.01.59.00/N56.12.41.00 W003.19.43.00/N56.22.19.00 W003.17.21.00/N56.23.41.00 W003.14.45.00,000,000
299,TAY CTA 5,SCOTTISH ACC,124.500,N56.39.47.00 W002.54.40.00/N56.22.28.00 W002.59.09.00/N56.23.41.00 W003.14.45.00/N56.39.47.00 W002.54.40.00,000,000
300,TAY CTA 6,SCOTTISH ACC,124.500,N56.48.38.00 W003.05.36.00/N56.42.57.00 W002.50.41.00/N56.23.41.00 W003.14.45.00/N56.26.33.00 W003.22.07.00/N56.29.48.00 W003.29.00.00/N56.48.38.00 W003.05.36.00,000,000
301,TAY CTA 7,SCOTTISH ACC,124.500,N56.56.50.00 W002.55.15.00/N56.51.09.00 W002.40.16.00/N56.42.57.00 W002.50.41.00/N56.48.38.00 W003.05.36.00/N56.56.50.00 W002.55.15.00,000,000
302,TAY CTA 8,SCOTTISH ACC,124.500,N57.00.15.00 W002.50.56.00/N56.54.33.00 W002.35.57.00/N56.51.09.00 W002.40.16.00/N56.56.50.00 W002.55.15.00/N57.00.15.00 W002.50.56.00,000,000
303,TAY CTA 9,SCOTTISH ACC,124.500,N57.21.30.00 W002.23.34.00/N57.18.38.00 W002.16.02.00/N57.14.37.00 W002.09.59.00/N56.54.33.00 W002.35.57.00/N57.00.15.00 W002.50.56.00/N57.21.30.00 W002.23.34.00,000,000
304,TAY CTA 10,SCOTTISH ACC,124.500,N57.19.40.00 W002.07.01.00/N56.30.50.00 W001.48.17.00/N56.28.48.00 W002.05.56.00/N57.06.27.00 W002.20.37.00/N57.14.37.00 W002.09.59.00/N57.18.38.00 W002.16.02.00/N57.19.40.00 W002.07.01.00,000,000
